2025-06-12 at 12:24:17 | INFO | main:18 - 📥 GET http://localhost:8000/api/games?q=
2025-06-12 at 14:33:47 | INFO | main:24 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 14:33:47 | INFO | main:18 - 📥 GET http://localhost:8000/api/users/me
2025-06-12 at 14:33:47 | INFO | main:24 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 14:33:47 | INFO | main:18 - 📥 GET http://localhost:8000/api/users/me
2025-06-12 at 14:33:47 | INFO | main:24 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 14:33:47 | INFO | main:18 - 📥 GET http://localhost:8000/api/users/me
2025-06-12 at 14:33:47 | INFO | main:24 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 14:33:47 | INFO | main:18 - 📥 GET http://localhost:8000/api/users/me
2025-06-12 at 14:33:47 | INFO | main:24 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 14:33:47 | INFO | main:18 - 📥 GET http://localhost:8000/api/users/me
2025-06-12 at 14:33:47 | INFO | main:24 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 14:33:47 | INFO | main:18 - 📥 GET http://localhost:8000/api/games?q=
2025-06-12 at 14:33:47 | INFO | main:24 - 📤 307 http://localhost:8000/api/games?q=
2025-06-12 at 14:33:47 | INFO | main:18 - 📥 GET http://localhost:8000/api/games?q=
2025-06-12 at 14:33:47 | INFO | main:24 - 📤 307 http://localhost:8000/api/games?q=
2025-06-12 at 14:33:47 | INFO | main:18 - 📥 GET http://localhost:8000/api/games/?q=
2025-06-12 at 14:33:47 | INFO | main:24 - 📤 200 http://localhost:8000/api/games/?q=
2025-06-12 at 14:33:47 | INFO | main:18 - 📥 GET http://localhost:8000/api/games/?q=
2025-06-12 at 14:33:47 | INFO | main:24 - 📤 200 http://localhost:8000/api/games/?q=
2025-06-12 at 14:33:48 | INFO | main:18 - 📥 GET http://localhost:8000/api/games?q=
2025-06-12 at 14:33:48 | INFO | main:24 - 📤 307 http://localhost:8000/api/games?q=
2025-06-12 at 14:33:48 | INFO | main:18 - 📥 GET http://localhost:8000/api/games?q=
2025-06-12 at 14:33:48 | INFO | main:24 - 📤 307 http://localhost:8000/api/games?q=
2025-06-12 at 14:33:48 | INFO | main:18 - 📥 GET http://localhost:8000/api/games/?q=
2025-06-12 at 14:33:48 | INFO | main:24 - 📤 200 http://localhost:8000/api/games/?q=
2025-06-12 at 14:33:48 | INFO | main:18 - 📥 GET http://localhost:8000/api/games/?q=
2025-06-12 at 14:33:48 | INFO | main:24 - 📤 200 http://localhost:8000/api/games/?q=
2025-06-12 at 14:33:48 | INFO | main:18 - 📥 GET http://localhost:8000/api/games?q=
2025-06-12 at 14:33:48 | INFO | main:24 - 📤 307 http://localhost:8000/api/games?q=
2025-06-12 at 14:33:48 | INFO | main:18 - 📥 GET http://localhost:8000/api/games?q=
2025-06-12 at 14:33:48 | INFO | main:24 - 📤 307 http://localhost:8000/api/games?q=
2025-06-12 at 14:33:48 | INFO | main:18 - 📥 GET http://localhost:8000/api/games/?q=
2025-06-12 at 14:33:48 | INFO | main:24 - 📤 200 http://localhost:8000/api/games/?q=
2025-06-12 at 14:33:49 | INFO | main:18 - 📥 GET http://localhost:8000/api/games/?q=
2025-06-12 at 14:33:49 | INFO | main:24 - 📤 200 http://localhost:8000/api/games/?q=
2025-06-12 at 14:33:55 | INFO | main:18 - 📥 OPTIONS http://localhost:8000/api/support/my?guest_id=36ac8ae4-9561-4d4c-bf0f-2c5bf3429dc5
2025-06-12 at 14:33:55 | INFO | main:24 - 📤 200 http://localhost:8000/api/support/my?guest_id=36ac8ae4-9561-4d4c-bf0f-2c5bf3429dc5
2025-06-12 at 14:33:55 | INFO | main:18 - 📥 GET http://localhost:8000/api/support/my?guest_id=36ac8ae4-9561-4d4c-bf0f-2c5bf3429dc5
2025-06-12 at 14:33:55 | INFO | main:24 - 📤 200 http://localhost:8000/api/support/my?guest_id=36ac8ae4-9561-4d4c-bf0f-2c5bf3429dc5
2025-06-12 at 14:33:57 | INFO | main:18 - 📥 GET http://localhost:8000/api/support/my?guest_id=36ac8ae4-9561-4d4c-bf0f-2c5bf3429dc5
2025-06-12 at 14:33:57 | INFO | main:24 - 📤 200 http://localhost:8000/api/support/my?guest_id=36ac8ae4-9561-4d4c-bf0f-2c5bf3429dc5
2025-06-12 at 14:34:04 | INFO | main:18 - 📥 OPTIONS http://localhost:8000/api/articles
2025-06-12 at 14:34:04 | INFO | main:24 - 📤 200 http://localhost:8000/api/articles
2025-06-12 at 14:34:04 | INFO | main:18 - 📥 OPTIONS http://localhost:8000/api/articles
2025-06-12 at 14:34:04 | INFO | main:24 - 📤 200 http://localhost:8000/api/articles
2025-06-12 at 14:34:04 | INFO | main:18 - 📥 GET http://localhost:8000/api/articles
2025-06-12 at 14:34:04 | INFO | main:24 - 📤 307 http://localhost:8000/api/articles
2025-06-12 at 14:34:04 | INFO | main:18 - 📥 GET http://localhost:8000/api/articles
2025-06-12 at 14:34:04 | INFO | main:18 - 📥 OPTIONS http://localhost:8000/api/articles/
2025-06-12 at 14:34:04 | INFO | main:24 - 📤 307 http://localhost:8000/api/articles
2025-06-12 at 14:34:04 | INFO | main:24 - 📤 200 http://localhost:8000/api/articles/
2025-06-12 at 14:34:04 | INFO | main:18 - 📥 GET http://localhost:8000/api/articles/
2025-06-12 at 14:34:04 | INFO | main:24 - 📤 200 http://localhost:8000/api/articles/
2025-06-12 at 14:34:04 | INFO | main:18 - 📥 GET http://localhost:8000/api/articles/
2025-06-12 at 14:34:04 | INFO | main:24 - 📤 200 http://localhost:8000/api/articles/
2025-06-12 at 14:43:02 | INFO | main:18 - 📥 GET http://localhost:8000/api/users/me
2025-06-12 at 14:43:02 | INFO | main:24 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 14:43:02 | INFO | main:18 - 📥 GET http://localhost:8000/api/users/me
2025-06-12 at 14:43:02 | INFO | main:24 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 14:43:02 | INFO | main:18 - 📥 GET http://localhost:8000/api/users/me
2025-06-12 at 14:43:02 | INFO | main:24 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 14:43:02 | INFO | main:18 - 📥 GET http://localhost:8000/api/users/me
2025-06-12 at 14:43:02 | INFO | main:24 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 14:43:11 | INFO | main:18 - 📥 OPTIONS http://localhost:8000/api/admin/games
2025-06-12 at 14:43:11 | INFO | main:24 - 📤 200 http://localhost:8000/api/admin/games
2025-06-12 at 14:43:11 | INFO | main:18 - 📥 OPTIONS http://localhost:8000/api/admin/games
2025-06-12 at 14:43:11 | INFO | main:24 - 📤 200 http://localhost:8000/api/admin/games
2025-06-12 at 14:43:11 | INFO | main:18 - 📥 GET http://localhost:8000/api/admin/games
2025-06-12 at 14:43:11 | INFO | main:24 - 📤 307 http://localhost:8000/api/admin/games
2025-06-12 at 14:43:11 | INFO | main:18 - 📥 GET http://localhost:8000/api/admin/games
2025-06-12 at 14:43:11 | INFO | main:18 - 📥 OPTIONS http://localhost:8000/api/admin/games/
2025-06-12 at 14:43:11 | INFO | main:24 - 📤 307 http://localhost:8000/api/admin/games
2025-06-12 at 14:43:11 | INFO | main:24 - 📤 200 http://localhost:8000/api/admin/games/
2025-06-12 at 14:43:11 | INFO | main:18 - 📥 GET http://localhost:8000/api/admin/games/
2025-06-12 at 14:43:11 | INFO | main:24 - 📤 200 http://localhost:8000/api/admin/games/
2025-06-12 at 14:43:11 | INFO | main:18 - 📥 GET http://localhost:8000/api/admin/games/
2025-06-12 at 14:43:11 | INFO | main:24 - 📤 200 http://localhost:8000/api/admin/games/
2025-06-12 at 14:53:52 | INFO | main:18 - 📥 OPTIONS http://localhost:8000/api/admin/games
2025-06-12 at 14:53:52 | INFO | main:24 - 📤 200 http://localhost:8000/api/admin/games
2025-06-12 at 14:53:52 | INFO | main:18 - 📥 POST http://localhost:8000/api/admin/games
2025-06-12 at 14:53:52 | INFO | main:24 - 📤 307 http://localhost:8000/api/admin/games
2025-06-12 at 14:53:52 | INFO | main:18 - 📥 OPTIONS http://localhost:8000/api/admin/games/
2025-06-12 at 14:53:52 | INFO | main:24 - 📤 200 http://localhost:8000/api/admin/games/
2025-06-12 at 14:53:52 | INFO | main:18 - 📥 POST http://localhost:8000/api/admin/games/
2025-06-12 at 14:53:52 | INFO | main:24 - 📤 200 http://localhost:8000/api/admin/games/
2025-06-12 at 14:53:52 | INFO | main:18 - 📥 GET http://localhost:8000/api/admin/games
2025-06-12 at 14:53:52 | INFO | main:24 - 📤 307 http://localhost:8000/api/admin/games
2025-06-12 at 14:53:52 | INFO | main:18 - 📥 GET http://localhost:8000/api/admin/games
2025-06-12 at 14:53:52 | INFO | main:24 - 📤 307 http://localhost:8000/api/admin/games
2025-06-12 at 14:53:52 | INFO | main:18 - 📥 GET http://localhost:8000/api/admin/games/
2025-06-12 at 14:53:52 | INFO | main:24 - 📤 200 http://localhost:8000/api/admin/games/
2025-06-12 at 14:53:52 | INFO | main:18 - 📥 GET http://localhost:8000/api/admin/games/
2025-06-12 at 14:53:52 | INFO | main:24 - 📤 200 http://localhost:8000/api/admin/games/
2025-06-12 at 14:53:57 | INFO | main:18 - 📥 OPTIONS http://localhost:8000/api/admin/products
2025-06-12 at 14:53:57 | INFO | main:24 - 📤 200 http://localhost:8000/api/admin/products
2025-06-12 at 14:53:57 | INFO | main:18 - 📥 OPTIONS http://localhost:8000/api/admin/products
2025-06-12 at 14:53:57 | INFO | main:24 - 📤 200 http://localhost:8000/api/admin/products
2025-06-12 at 14:53:57 | INFO | main:18 - 📥 GET http://localhost:8000/api/admin/products
2025-06-12 at 14:53:57 | INFO | main:24 - 📤 307 http://localhost:8000/api/admin/products
2025-06-12 at 14:53:57 | INFO | main:18 - 📥 GET http://localhost:8000/api/admin/products
2025-06-12 at 14:53:57 | INFO | main:18 - 📥 OPTIONS http://localhost:8000/api/admin/products/
2025-06-12 at 14:53:57 | INFO | main:24 - 📤 307 http://localhost:8000/api/admin/products
2025-06-12 at 14:53:57 | INFO | main:24 - 📤 200 http://localhost:8000/api/admin/products/
2025-06-12 at 14:53:57 | INFO | main:18 - 📥 GET http://localhost:8000/api/admin/products/
2025-06-12 at 14:53:57 | INFO | main:24 - 📤 200 http://localhost:8000/api/admin/products/
2025-06-12 at 14:53:57 | INFO | main:18 - 📥 GET http://localhost:8000/api/admin/products/
2025-06-12 at 14:53:57 | INFO | main:24 - 📤 200 http://localhost:8000/api/admin/products/
2025-06-12 at 14:54:13 | INFO | main:18 - 📥 GET http://localhost:8000/api/admin/games
2025-06-12 at 14:54:13 | INFO | main:24 - 📤 307 http://localhost:8000/api/admin/games
2025-06-12 at 14:54:13 | INFO | main:18 - 📥 GET http://localhost:8000/api/admin/games
2025-06-12 at 14:54:13 | INFO | main:18 - 📥 GET http://localhost:8000/api/admin/games/
2025-06-12 at 14:54:13 | INFO | main:24 - 📤 307 http://localhost:8000/api/admin/games
2025-06-12 at 14:54:13 | INFO | main:24 - 📤 200 http://localhost:8000/api/admin/games/
2025-06-12 at 14:54:13 | INFO | main:18 - 📥 GET http://localhost:8000/api/admin/games/
2025-06-12 at 14:54:13 | INFO | main:24 - 📤 200 http://localhost:8000/api/admin/games/
2025-06-12 at 14:56:30 | INFO | main:18 - 📥 OPTIONS http://localhost:8000/api/admin/products
2025-06-12 at 14:56:30 | INFO | main:24 - 📤 200 http://localhost:8000/api/admin/products
2025-06-12 at 14:56:30 | INFO | main:18 - 📥 POST http://localhost:8000/api/admin/products
2025-06-12 at 14:56:30 | INFO | main:24 - 📤 307 http://localhost:8000/api/admin/products
2025-06-12 at 14:56:30 | INFO | main:18 - 📥 OPTIONS http://localhost:8000/api/admin/products/
2025-06-12 at 14:56:30 | INFO | main:24 - 📤 200 http://localhost:8000/api/admin/products/
2025-06-12 at 14:56:30 | INFO | main:18 - 📥 POST http://localhost:8000/api/admin/products/
2025-06-12 at 14:56:30 | INFO | main:24 - 📤 200 http://localhost:8000/api/admin/products/
2025-06-12 at 14:56:30 | INFO | main:18 - 📥 GET http://localhost:8000/api/admin/products
2025-06-12 at 14:56:30 | INFO | main:24 - 📤 307 http://localhost:8000/api/admin/products
2025-06-12 at 14:56:30 | INFO | main:18 - 📥 GET http://localhost:8000/api/admin/products
2025-06-12 at 14:56:30 | INFO | main:24 - 📤 307 http://localhost:8000/api/admin/products
2025-06-12 at 14:56:30 | INFO | main:18 - 📥 GET http://localhost:8000/api/admin/products/
2025-06-12 at 14:56:30 | INFO | main:24 - 📤 200 http://localhost:8000/api/admin/products/
2025-06-12 at 14:56:30 | INFO | main:18 - 📥 GET http://localhost:8000/api/admin/products/
2025-06-12 at 14:56:30 | INFO | main:24 - 📤 200 http://localhost:8000/api/admin/products/
2025-06-12 at 14:56:35 | INFO | main:18 - 📥 GET http://localhost:8000/api/games?q=
2025-06-12 at 14:56:35 | INFO | main:24 - 📤 307 http://localhost:8000/api/games?q=
2025-06-12 at 14:56:35 | INFO | main:18 - 📥 GET http://localhost:8000/api/games?q=
2025-06-12 at 14:56:35 | INFO | main:18 - 📥 GET http://localhost:8000/api/games/?q=
2025-06-12 at 14:56:35 | INFO | main:24 - 📤 307 http://localhost:8000/api/games?q=
2025-06-12 at 14:56:35 | INFO | main:24 - 📤 200 http://localhost:8000/api/games/?q=
2025-06-12 at 14:56:35 | INFO | main:18 - 📥 GET http://localhost:8000/api/games/?q=
2025-06-12 at 14:56:35 | INFO | main:24 - 📤 200 http://localhost:8000/api/games/?q=
2025-06-12 at 14:56:36 | INFO | main:18 - 📥 GET http://localhost:8000/api/games?q=
2025-06-12 at 14:56:36 | INFO | main:24 - 📤 307 http://localhost:8000/api/games?q=
2025-06-12 at 14:56:36 | INFO | main:18 - 📥 GET http://localhost:8000/api/games/?q=
2025-06-12 at 14:56:36 | INFO | main:24 - 📤 200 http://localhost:8000/api/games/?q=
2025-06-12 at 14:56:39 | INFO | main:18 - 📥 GET http://localhost:8000/api/games/1
2025-06-12 at 14:56:39 | INFO | main:24 - 📤 200 http://localhost:8000/api/games/1
2025-06-12 at 14:56:39 | INFO | main:18 - 📥 GET http://localhost:8000/api/games/1
2025-06-12 at 14:56:39 | INFO | main:24 - 📤 200 http://localhost:8000/api/games/1
2025-06-12 at 14:57:07 | INFO | main:18 - 📥 GET http://localhost:8000/api/games?q=
2025-06-12 at 14:57:07 | INFO | main:24 - 📤 307 http://localhost:8000/api/games?q=
2025-06-12 at 14:57:07 | INFO | main:18 - 📥 GET http://localhost:8000/api/games?q=
2025-06-12 at 14:57:07 | INFO | main:24 - 📤 307 http://localhost:8000/api/games?q=
2025-06-12 at 14:57:07 | INFO | main:18 - 📥 GET http://localhost:8000/api/games/?q=
2025-06-12 at 14:57:07 | INFO | main:24 - 📤 200 http://localhost:8000/api/games/?q=
2025-06-12 at 14:57:07 | INFO | main:18 - 📥 GET http://localhost:8000/api/games/?q=
2025-06-12 at 14:57:07 | INFO | main:24 - 📤 200 http://localhost:8000/api/games/?q=
2025-06-12 at 14:57:07 | INFO | main:18 - 📥 GET http://localhost:8000/api/games?q=
2025-06-12 at 14:57:07 | INFO | main:24 - 📤 307 http://localhost:8000/api/games?q=
2025-06-12 at 14:57:07 | INFO | main:18 - 📥 GET http://localhost:8000/api/games/?q=
2025-06-12 at 14:57:07 | INFO | main:24 - 📤 200 http://localhost:8000/api/games/?q=
2025-06-12 at 17:04:39 | INFO | main:18 - 📥 OPTIONS http://localhost:8000/api/users/me
2025-06-12 at 17:04:39 | INFO | main:18 - 📥 OPTIONS http://localhost:8000/api/users/me
2025-06-12 at 17:04:39 | INFO | main:24 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 17:04:39 | INFO | main:24 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 17:04:40 | INFO | main:18 - 📥 GET http://localhost:8000/api/users/me
2025-06-12 at 17:04:40 | INFO | main:18 - 📥 OPTIONS http://localhost:8000/api/support/my?guest_id=36ac8ae4-9561-4d4c-bf0f-2c5bf3429dc5
2025-06-12 at 17:04:40 | INFO | main:24 - 📤 200 http://localhost:8000/api/support/my?guest_id=36ac8ae4-9561-4d4c-bf0f-2c5bf3429dc5
2025-06-12 at 17:04:40 | INFO | main:18 - 📥 GET http://localhost:8000/api/support/my?guest_id=36ac8ae4-9561-4d4c-bf0f-2c5bf3429dc5
2025-06-12 at 17:04:40 | INFO | main:24 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 17:04:40 | INFO | main:18 - 📥 GET http://localhost:8000/api/users/me
2025-06-12 at 17:04:40 | INFO | main:24 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 17:04:40 | INFO | main:24 - 📤 200 http://localhost:8000/api/support/my?guest_id=36ac8ae4-9561-4d4c-bf0f-2c5bf3429dc5
2025-06-12 at 17:04:49 | INFO | main:18 - 📥 GET http://localhost:8000/api/users/me
2025-06-12 at 17:04:49 | INFO | main:24 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 17:04:49 | INFO | main:18 - 📥 GET http://localhost:8000/api/users/me
2025-06-12 at 17:04:49 | INFO | main:24 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 17:04:49 | INFO | main:18 - 📥 GET http://localhost:8000/api/support/my?guest_id=36ac8ae4-9561-4d4c-bf0f-2c5bf3429dc5
2025-06-12 at 17:04:49 | INFO | main:24 - 📤 200 http://localhost:8000/api/support/my?guest_id=36ac8ae4-9561-4d4c-bf0f-2c5bf3429dc5
2025-06-12 at 18:06:30 | INFO | main:32 - 📥 OPTIONS http://localhost:8000/api/users/me
2025-06-12 at 18:06:30 | INFO | main:32 - 📥 OPTIONS http://localhost:8000/api/users/me
2025-06-12 at 18:06:30 | INFO | main:38 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 18:06:30 | INFO | main:32 - 📥 OPTIONS http://localhost:8000/api/users/me
2025-06-12 at 18:06:30 | INFO | main:32 - 📥 OPTIONS http://localhost:8000/api/users/me
2025-06-12 at 18:06:30 | INFO | main:38 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 18:06:30 | INFO | main:38 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 18:06:30 | INFO | main:38 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 18:06:30 | INFO | main:32 - 📥 GET http://localhost:8000/api/users/me
2025-06-12 at 18:06:30 | INFO | main:38 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 18:06:30 | INFO | main:32 - 📥 GET http://localhost:8000/api/users/me
2025-06-12 at 18:06:30 | INFO | main:38 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 18:06:30 | INFO | main:32 - 📥 GET http://localhost:8000/api/users/me
2025-06-12 at 18:06:30 | INFO | main:38 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 18:06:30 | INFO | main:32 - 📥 GET http://localhost:8000/api/users/me
2025-06-12 at 18:06:30 | INFO | main:38 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 18:06:33 | INFO | main:32 - 📥 GET http://localhost:8000/api/games?q=
2025-06-12 at 18:06:33 | INFO | main:38 - 📤 307 http://localhost:8000/api/games?q=
2025-06-12 at 18:06:33 | INFO | main:32 - 📥 GET http://localhost:8000/api/games?q=
2025-06-12 at 18:06:33 | INFO | main:38 - 📤 307 http://localhost:8000/api/games?q=
2025-06-12 at 18:06:33 | INFO | main:32 - 📥 GET http://localhost:8000/api/games/?q=
2025-06-12 at 18:06:33 | INFO | main:38 - 📤 200 http://localhost:8000/api/games/?q=
2025-06-12 at 18:06:33 | INFO | main:32 - 📥 GET http://localhost:8000/api/games/?q=
2025-06-12 at 18:06:33 | INFO | main:38 - 📤 200 http://localhost:8000/api/games/?q=
2025-06-12 at 18:06:33 | INFO | main:32 - 📥 GET http://localhost:8000/api/games?q=
2025-06-12 at 18:06:33 | INFO | main:38 - 📤 307 http://localhost:8000/api/games?q=
2025-06-12 at 18:06:33 | INFO | main:32 - 📥 GET http://localhost:8000/api/games/?q=
2025-06-12 at 18:06:33 | INFO | main:38 - 📤 200 http://localhost:8000/api/games/?q=
2025-06-12 at 18:06:36 | INFO | main:32 - 📥 OPTIONS http://localhost:8000/api/api/games/1
2025-06-12 at 18:06:36 | INFO | main:32 - 📥 OPTIONS http://localhost:8000/api/api/games/1
2025-06-12 at 18:06:36 | INFO | main:38 - 📤 200 http://localhost:8000/api/api/games/1
2025-06-12 at 18:06:36 | INFO | main:38 - 📤 200 http://localhost:8000/api/api/games/1
2025-06-12 at 18:06:36 | INFO | main:32 - 📥 GET http://localhost:8000/api/api/games/1
2025-06-12 at 18:06:36 | INFO | main:38 - 📤 404 http://localhost:8000/api/api/games/1
2025-06-12 at 18:06:37 | INFO | main:32 - 📥 GET http://localhost:8000/api/api/games/1
2025-06-12 at 18:06:37 | INFO | main:38 - 📤 404 http://localhost:8000/api/api/games/1
2025-06-12 at 18:19:31 | INFO | main:32 - 📥 OPTIONS http://localhost:8000/api/users/me
2025-06-12 at 18:19:31 | INFO | main:32 - 📥 GET http://localhost:8000/api/games?q=
2025-06-12 at 18:19:31 | INFO | main:32 - 📥 OPTIONS http://localhost:8000/api/users/me
2025-06-12 at 18:19:31 | INFO | main:38 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 18:19:31 | INFO | main:38 - 📤 307 http://localhost:8000/api/games?q=
2025-06-12 at 18:19:31 | INFO | main:38 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 18:19:31 | INFO | main:32 - 📥 GET http://localhost:8000/api/users/me
2025-06-12 at 18:19:31 | INFO | main:32 - 📥 GET http://localhost:8000/api/games?q=
2025-06-12 at 18:19:31 | INFO | main:32 - 📥 GET http://localhost:8000/api/games/?q=
2025-06-12 at 18:19:31 | INFO | main:38 - 📤 307 http://localhost:8000/api/games?q=
2025-06-12 at 18:19:31 | INFO | main:38 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 18:19:31 | INFO | main:32 - 📥 GET http://localhost:8000/api/users/me
2025-06-12 at 18:19:31 | INFO | main:38 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 18:19:31 | INFO | main:38 - 📤 200 http://localhost:8000/api/games/?q=
2025-06-12 at 18:19:31 | INFO | main:32 - 📥 GET http://localhost:8000/api/games/?q=
2025-06-12 at 18:19:31 | INFO | main:38 - 📤 200 http://localhost:8000/api/games/?q=
2025-06-12 at 18:19:31 | INFO | main:32 - 📥 GET http://localhost:8000/api/games?q=
2025-06-12 at 18:19:31 | INFO | main:38 - 📤 307 http://localhost:8000/api/games?q=
2025-06-12 at 18:19:31 | INFO | main:32 - 📥 GET http://localhost:8000/api/games/?q=
2025-06-12 at 18:19:31 | INFO | main:38 - 📤 200 http://localhost:8000/api/games/?q=
2025-06-12 at 18:19:40 | INFO | main:32 - 📥 OPTIONS http://localhost:8000/api/games/1
2025-06-12 at 18:19:40 | INFO | main:32 - 📥 OPTIONS http://localhost:8000/api/games/1
2025-06-12 at 18:19:40 | INFO | main:38 - 📤 200 http://localhost:8000/api/games/1
2025-06-12 at 18:19:40 | INFO | main:38 - 📤 200 http://localhost:8000/api/games/1
2025-06-12 at 18:19:40 | INFO | main:32 - 📥 GET http://localhost:8000/api/games/1
2025-06-12 at 18:19:40 | INFO | main:38 - 📤 200 http://localhost:8000/api/games/1
2025-06-12 at 18:19:40 | INFO | main:32 - 📥 GET http://localhost:8000/api/games/1
2025-06-12 at 18:19:40 | INFO | main:38 - 📤 200 http://localhost:8000/api/games/1
2025-06-12 at 18:21:25 | INFO | main:32 - 📥 GET http://localhost:8000/api/games?q=
2025-06-12 at 18:21:25 | INFO | main:38 - 📤 307 http://localhost:8000/api/games?q=
2025-06-12 at 18:21:25 | INFO | main:32 - 📥 GET http://localhost:8000/api/games?q=
2025-06-12 at 18:21:25 | INFO | main:32 - 📥 GET http://localhost:8000/api/games/?q=
2025-06-12 at 18:21:25 | INFO | main:38 - 📤 307 http://localhost:8000/api/games?q=
2025-06-12 at 18:21:26 | INFO | main:38 - 📤 200 http://localhost:8000/api/games/?q=
2025-06-12 at 18:21:26 | INFO | main:32 - 📥 GET http://localhost:8000/api/games/?q=
2025-06-12 at 18:21:26 | INFO | main:38 - 📤 200 http://localhost:8000/api/games/?q=
2025-06-12 at 18:21:26 | INFO | main:32 - 📥 GET http://localhost:8000/api/games?q=
2025-06-12 at 18:21:26 | INFO | main:38 - 📤 307 http://localhost:8000/api/games?q=
2025-06-12 at 18:21:26 | INFO | main:32 - 📥 GET http://localhost:8000/api/games/?q=
2025-06-12 at 18:21:26 | INFO | main:38 - 📤 200 http://localhost:8000/api/games/?q=
2025-06-12 at 18:21:27 | INFO | main:32 - 📥 GET http://localhost:8000/api/games/1
2025-06-12 at 18:21:27 | INFO | main:38 - 📤 200 http://localhost:8000/api/games/1
2025-06-12 at 18:21:27 | INFO | main:32 - 📥 GET http://localhost:8000/api/games/1
2025-06-12 at 18:21:27 | INFO | main:38 - 📤 200 http://localhost:8000/api/games/1
2025-06-12 at 18:21:43 | INFO | main:32 - 📥 GET http://localhost:8000/api/users/me
2025-06-12 at 18:21:43 | INFO | main:38 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 18:21:43 | INFO | main:32 - 📥 GET http://localhost:8000/api/users/me
2025-06-12 at 18:21:43 | INFO | main:38 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 18:21:43 | INFO | main:32 - 📥 GET http://localhost:8000/api/users/me
2025-06-12 at 18:21:43 | INFO | main:38 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 18:21:43 | INFO | main:32 - 📥 GET http://localhost:8000/api/users/me
2025-06-12 at 18:21:43 | INFO | main:38 - 📤 200 http://localhost:8000/api/users/me
2025-06-12 at 18:21:48 | INFO | main:32 - 📥 OPTIONS http://localhost:8000/api/admin/products
2025-06-12 at 18:21:48 | INFO | main:32 - 📥 OPTIONS http://localhost:8000/api/admin/products
2025-06-12 at 18:21:48 | INFO | main:38 - 📤 200 http://localhost:8000/api/admin/products
2025-06-12 at 18:21:48 | INFO | main:38 - 📤 200 http://localhost:8000/api/admin/products
2025-06-12 at 18:21:48 | INFO | main:32 - 📥 GET http://localhost:8000/api/admin/products
2025-06-12 at 18:21:48 | INFO | main:38 - 📤 307 http://localhost:8000/api/admin/products
2025-06-12 at 18:21:48 | INFO | main:32 - 📥 GET http://localhost:8000/api/admin/products
2025-06-12 at 18:21:48 | INFO | main:38 - 📤 307 http://localhost:8000/api/admin/products
2025-06-12 at 18:21:48 | INFO | main:32 - 📥 OPTIONS http://localhost:8000/api/admin/products/
2025-06-12 at 18:21:48 | INFO | main:32 - 📥 OPTIONS http://localhost:8000/api/admin/products/
2025-06-12 at 18:21:48 | INFO | main:38 - 📤 200 http://localhost:8000/api/admin/products/
2025-06-12 at 18:21:48 | INFO | main:38 - 📤 200 http://localhost:8000/api/admin/products/
2025-06-12 at 18:21:48 | INFO | main:32 - 📥 GET http://localhost:8000/api/admin/products/
2025-06-12 at 18:21:48 | INFO | main:38 - 📤 200 http://localhost:8000/api/admin/products/
2025-06-12 at 18:21:48 | INFO | main:32 - 📥 GET http://localhost:8000/api/admin/products/
2025-06-12 at 18:21:48 | INFO | main:38 - 📤 200 http://localhost:8000/api/admin/products/
2025-06-12 at 18:21:50 | INFO | main:32 - 📥 OPTIONS http://localhost:8000/api/admin/games/
2025-06-12 at 18:21:50 | INFO | main:38 - 📤 200 http://localhost:8000/api/admin/games/
2025-06-12 at 18:21:50 | INFO | main:32 - 📥 OPTIONS http://localhost:8000/api/admin/products/1
